"a","e","i","w","q","ad","per.y","H","diameter","albedo","rot_per"
5.284,0.1467,18.17,351.93,4.509,6.06,12.1,11.13,34.120,0.060,
5.218,0.0652,22.01,92.92,4.878,5.56,11.9,10.55,50.961,0.052,5.72
5.163,0.0129,12.52,331.18,5.097,5.23,11.7,11.79,,,
5.207,0.1371,12.12,183.51,4.493,5.92,11.9,11.69,27.043,0.073,
5.069,0.0250,2.33,35.28,4.942,5.20,11.4,12.09,,,
5.166,0.0860,9.99,91.65,4.721,5.61,11.7,11.77,,,
5.142,0.0189,9.20,47.36,5.045,5.24,11.7,11.98,,,
5.094,0.1154,20.37,10.80,4.506,5.68,11.5,11.81,26.203,0.065,10.474
5.147,0.0077,6.69,350.24,5.108,5.19,11.7,11.95,21.115,0.091,
5.217,0.1026,7.04,183.89,4.682,5.75,11.9,11.61,28.550,0.065,
5.194,0.0738,7.75,48.08,4.811,5.58,11.8,11.66,29.196,0.052,
5.226,0.0723,7.87,55.63,4.848,5.60,11.9,12.01,,,
5.191,0.0294,11.05,275.07,5.039,5.34,11.8,11.89,,,
5.096,0.0514,3.35,128.84,4.834,5.36,11.5,11.79,21.922,0.092,10.747
5.206,0.1356,25.06,258.28,4.500,5.91,11.9,10.87,35.178,0.082,
5.205,0.1175,11.21,210.99,4.593,5.82,11.9,11.54,28.312,0.067,12.651
5.234,0.0357,19.46,209.45,5.047,5.42,12,10.10,54.909,0.064,12.65
5.214,0.0605,7.94,193.47,4.898,5.53,11.9,12.17,16.353,0.151,
5.124,0.0377,8.47,180.38,4.931,5.32,11.6,10.11,50.810,0.075,13.45
5.144,0.0110,4.26,295.13,5.087,5.20,11.7,11.72,24.879,0.072,
5.214,0.0281,5.60,335.21,5.067,5.36,11.9,11.90,21.915,0.084,
5.094,0.0170,1.41,318.59,5.007,5.18,11.5,12.47,,,
5.193,0.1110,7.40,27.39,4.617,5.77,11.8,12.06,,,
5.153,0.1065,29.56,202.37,4.604,5.70,11.7,10.28,39.487,0.103,
5.206,0.1002,16.45,128.68,4.685,5.73,11.9,11.98,23.739,0.079,
5.155,0.0559,10.18,71.90,4.867,5.44,11.7,12.00,21.644,0.072,
5.17,0.0932,6.87,3.63,4.688,5.65,11.8,12.19,,,
5.217,0.0608,2.58,254.14,4.900,5.53,11.9,11.94,19.101,0.111,
5.179,0.0370,11.89,322.99,4.987,5.37,11.8,11.32,27.680,0.084,
5.199,0.0528,20.91,230.44,4.925,5.47,11.9,11.30,34.000,0.051,
5.259,0.0257,10.96,215.10,5.123,5.39,12.1,11.19,31.816,0.069,
5.147,0.1466,7.19,342.17,4.392,5.90,11.7,11.94,24.775,0.066,57.1
5.192,0.1092,7.80,320.81,4.625,5.76,11.8,11.36,25.376,0.100,
5.167,0.0444,21.48,225.64,4.937,5.40,11.7,10.35,48.190,0.063,7.84
5.177,0.0712,29.30,145.45,4.808,5.54,11.8,10.33,39.753,0.102,19.39
5.298,0.0824,9.08,46.13,4.861,5.73,12.2,11.81,,,
5.201,0.1001,1.38,97.00,4.680,5.72,11.9,11.79,24.605,0.073,
5.072,0.0450,2.40,25.89,4.844,5.30,11.4,12.62,,,
5.227,0.1346,10.95,158.04,4.523,5.93,11.9,12.04,,,
5.269,0.1215,9.29,179.84,4.628,5.91,12.1,12.18,,,
5.219,0.0701,9.90,195.73,4.853,5.58,11.9,12.35,15.704,0.104,
5.19,0.1862,10.47,342.47,4.224,6.16,11.8,12.13,,,
5.198,0.1724,14.43,320.41,4.302,6.09,11.9,11.07,33.744,0.074,
5.19,0.0537,1.96,355.26,4.911,5.47,11.8,12.13,,,
5.181,0.2047,3.69,74.95,4.120,6.24,11.8,12.27,,,
5.256,0.1327,18.44,63.08,4.558,5.95,12,11.29,32.954,0.059,
5.339,0.0592,8.53,124.80,5.023,5.66,12.3,11.41,25.883,0.096,467.257
5.246,0.0286,1.23,11.59,5.096,5.40,12,11.86,23.411,0.074,
5.266,0.0504,17.35,253.68,5.001,5.53,12.1,10.05,66.230,0.044,8.69
5.252,0.0695,9.41,209.82,4.887,5.62,12,11.67,19.007,0.135,
5.215,0.1515,11.43,293.52,4.425,6.01,11.9,11.93,19.483,0.097,
5.215,0.0226,8.72,315.58,5.097,5.33,11.9,11.57,24.114,0.092,
5.109,0.0562,16.58,132.79,4.822,5.40,11.5,11.18,29.690,0.087,
5.245,0.0618,7.06,245.86,4.921,5.57,12,11.98,,,
5.223,0.1055,15.03,284.17,4.673,5.77,11.9,12.05,23.995,0.058,
5.186,0.1104,10.82,138.73,4.614,5.76,11.8,11.96,,,
5.177,0.0485,12.89,270.57,4.925,5.43,11.8,11.58,26.310,0.070,
5.206,0.0854,22.55,302.52,4.761,5.65,11.9,11.47,27.621,0.084,4.07
5.267,0.0447,9.04,72.09,5.031,5.50,12.1,11.71,17.505,0.132,
5.126,0.0340,13.03,322.69,4.951,5.30,11.6,11.56,21.258,0.129,
5.228,0.1624,19.93,235.38,4.379,6.08,12,11.69,27.292,0.060,
5.217,0.0373,9.78,225.13,5.022,5.41,11.9,11.48,32.389,0.051,
5.245,0.0915,6.80,8.96,4.765,5.73,12,12.33,14.114,0.097,7.04
5.155,0.0844,10.69,335.91,4.719,5.59,11.7,11.69,20.368,0.098,13.08
5.183,0.0631,11.07,205.46,4.857,5.51,11.8,12.35,17.104,0.073,
5.094,0.0429,9.93,358.87,4.875,5.31,11.5,11.54,24.482,0.089,12.868
5.258,0.0663,3.60,332.02,4.909,5.61,12.1,11.98,18.951,0.078,5.72
5.231,0.0999,24.90,234.54,4.709,5.75,12,10.26,46.001,0.076,562
5.204,0.0892,4.14,146.32,4.739,5.67,11.9,11.85,19.945,0.102,
5.255,0.1619,12.51,28.76,4.404,6.11,12,11.32,31.358,0.065,11.14
5.266,0.0670,32.11,12.26,4.913,5.62,12.1,11.09,32.404,0.081,
5.188,0.1690,21.41,67.63,4.312,6.07,11.8,11.65,20.585,0.095,
5.231,0.0489,15.79,169.54,4.975,5.49,12,11.54,24.206,0.083,6.151
5.317,0.0915,9.86,109.88,4.830,5.80,12.3,12.16,20.991,0.070,3.27
5.066,0.0435,7.24,359.58,4.845,5.29,11.4,12.24,,,
5.156,0.0389,11.16,32.28,4.955,5.36,11.7,11.87,14.633,0.189,
5.297,0.0402,11.68,101.23,5.084,5.51,12.2,11.50,22.641,0.114,
5.192,0.0459,29.17,164.39,4.954,5.43,11.8,11.01,35.342,0.074,
5.122,0.0440,12.55,216.78,4.897,5.35,11.6,11.27,28.389,0.080,57.98
5.18,0.0745,10.75,131.36,4.793,5.57,11.8,12.15,20.315,0.089,
5.249,0.1062,16.68,291.05,4.692,5.81,12,11.72,25.545,0.068,
5.264,0.0865,18.15,356.94,4.809,5.72,12.1,10.86,34.591,0.077,
5.22,0.1494,6.07,165.03,4.440,6.00,11.9,12.23,19.069,0.101,
5.253,0.0664,14.17,319.90,4.905,5.60,12,12.09,16.427,0.150,
5.323,0.0632,8.80,195.73,4.987,5.66,12.3,11.85,21.845,0.085,264
5.261,0.0830,7.17,35.81,4.824,5.70,12.1,11.36,31.607,0.064,
5.259,0.0561,12.63,342.71,4.964,5.55,12.1,11.79,25.380,0.069,
5.278,0.0286,22.52,326.79,5.127,5.43,12.1,11.37,29.392,0.074,5.347
5.296,0.0583,8.48,7.91,4.987,5.61,12.2,11.59,21.723,0.113,
5.292,0.0854,7.36,236.48,4.840,5.74,12.2,12.27,14.336,0.136,
5.15,0.0557,6.90,355.91,4.863,5.44,11.7,11.45,23.619,0.105,
5.227,0.0814,25.32,68.61,4.801,5.65,11.9,11.09,31.392,0.086,10.74
5.155,0.0536,8.85,198.34,4.879,5.43,11.7,11.51,25.907,0.072,8.33
5.222,0.0501,36.93,219.65,4.960,5.48,11.9,11.97,22.792,0.059,
5.284,0.1303,21.39,323.63,4.595,5.97,12.1,10.44,40.666,0.089,17.18
5.19,0.0597,6.86,212.63,4.880,5.50,11.8,11.90,18.689,0.184,
5.16,0.0549,9.78,356.65,4.877,5.44,11.7,11.22,27.932,0.090,57.7116
5.072,0.0326,4.17,258.28,4.907,5.24,11.4,11.44,28.224,0.067,500
5.204,0.0421,8.06,140.71,4.985,5.42,11.9,12.02,20.613,0.087,
5.224,0.0925,18.20,3.17,4.741,5.71,11.9,11.81,25.686,0.061,134.439
5.262,0.1192,15.51,6.99,4.635,5.89,12.1,11.83,28.326,0.050,6.647
5.252,0.1020,16.39,81.75,4.716,5.79,12,11.85,21.164,0.082,
5.238,0.0853,23.94,67.35,4.792,5.69,12,11.03,33.067,0.077,11.6
5.318,0.0455,26.97,139.20,5.076,5.56,12.3,11.18,29.125,0.083,344.144
5.192,0.0445,21.15,136.39,4.960,5.42,11.8,11.62,28.723,0.065,
5.162,0.0880,21.75,18.65,4.708,5.62,11.7,11.91,,,
5.145,0.0426,13.27,191.56,4.926,5.36,11.7,11.51,26.422,0.084,
5.18,0.0763,8.29,140.81,4.785,5.58,11.8,11.25,33.157,0.064,
5.246,0.0359,13.01,332.81,5.057,5.43,12,12.11,,,
5.186,0.1057,20.26,90.16,4.638,5.73,11.8,11.77,24.543,0.074,
5.24,0.0496,17.45,349.07,4.980,5.50,12,11.19,31.888,0.076,14.8068
5.323,0.0304,11.82,124.97,5.161,5.48,12.3,10.80,39.052,0.046,
5.216,0.0802,2.38,333.63,4.798,5.63,11.9,12.35,,,
5.22,0.0876,13.50,137.14,4.763,5.68,11.9,11.74,26.279,0.064,
5.25,0.1071,16.72,321.04,4.688,5.81,12,11.81,,,
5.141,0.1193,11.43,249.90,4.528,5.75,11.7,11.78,25.883,0.073,45.2
5.238,0.0897,22.52,238.21,4.768,5.71,12,11.79,20.624,0.104,
5.211,0.0833,13.05,306.18,4.777,5.64,11.9,11.36,29.913,0.079,19.417
5.207,0.0640,25.92,130.80,4.874,5.54,11.9,11.60,,,
5.173,0.0829,18.28,15.13,4.744,5.60,11.8,11.22,31.158,0.079,10.489
5.313,0.0851,10.97,91.76,4.861,5.76,12.2,12.17,15.471,0.128,
5.184,0.0100,29.05,340.60,5.132,5.24,11.8,11.57,25.738,0.081,
5.158,0.1319,6.59,39.82,4.478,5.84,11.7,12.43,,,
41.87,0.1047,27.00,69.48,37.482,46.25,271,4.66,,,8.08
5.198,0.0623,7.12,122.77,4.874,5.52,11.9,11.72,19.116,0.133,
39.55,0.2290,16.54,81.27,30.491,48.60,249,7.58,,,
43.43,0.0461,2.40,130.46,41.426,45.43,286,7.50,,,
5.312,0.0686,19.81,162.77,4.947,5.68,12.2,11.73,23.288,0.075,
5.243,0.0724,17.42,164.21,4.864,5.62,12,11.65,28.649,0.054,
5.149,0.0235,18.63,30.46,5.028,5.27,11.7,11.34,29.842,0.066,
5.217,0.0749,21.58,167.98,4.826,5.61,11.9,11.24,33.195,0.064,14.23
5.19,0.0250,19.61,310.25,5.060,5.32,11.8,11.94,24.636,0.067,
5.246,0.0427,21.38,258.68,5.022,5.47,12,11.81,18.098,0.135,8.8
5.304,0.0654,2.35,52.78,4.957,5.65,12.2,12.32,15.131,0.122,
5.146,0.1642,12.76,102.18,4.301,5.99,11.7,12.29,15.430,0.118,
5.189,0.1106,7.30,270.10,4.615,5.76,11.8,12.37,,,
92.89,0.5874,13.37,356.64,38.329,147.46,895,4.92,,,
48,0.3745,13.47,131.69,30.021,65.97,333,5.81,,,7.98
54.96,0.4139,7.64,158.81,32.211,77.70,407,4.94,,,24
5.273,0.0684,1.41,122.01,4.913,5.63,12.1,12.26,13.544,0.139,
5.292,0.0836,5.47,269.87,4.849,5.73,12.2,12.56,13.716,0.113,
5.273,0.0926,23.44,17.01,4.784,5.76,12.1,11.45,24.609,0.080,
5.229,0.0896,11.80,26.39,4.761,5.70,12,12.15,21.260,0.074,
5.344,0.0688,1.21,305.48,4.976,5.71,12.4,12.56,11.770,0.153,
5.296,0.0841,8.23,286.48,4.851,5.74,12.2,12.29,21.577,0.066,
5.317,0.0360,2.79,32.83,5.126,5.51,12.3,12.73,17.272,0.045,
39.72,0.2469,19.63,298.83,29.916,49.53,250,3.60,,,
5.254,0.0514,3.85,38.57,4.984,5.52,12,11.99,16.129,0.142,
5.295,0.0751,15.23,134.57,4.897,5.69,12.2,11.58,21.386,0.140,15.035
5.141,0.0347,33.40,190.71,4.962,5.32,11.7,11.24,32.512,0.061,
5.162,0.0090,30.08,102.69,5.116,5.21,11.7,10.99,33.952,0.080,
5.223,0.0894,23.98,156.37,4.757,5.69,11.9,11.26,33.098,0.070,
97.33,0.8743,5.96,172.64,12.239,182.41,960,8.70,,,15.382
5.281,0.0483,16.66,328.93,5.026,5.54,12.1,12.06,21.625,0.087,
5.26,0.0419,23.70,282.98,5.039,5.48,12.1,10.91,36.422,0.070,23.95
5.28,0.0905,4.68,242.38,4.802,5.76,12.1,11.85,22.172,0.082,
5.174,0.0569,3.91,107.24,4.880,5.47,11.8,12.11,21.180,0.075,
5.224,0.0627,5.29,287.87,4.896,5.55,11.9,11.39,29.232,0.062,
5.208,0.0811,28.67,195.50,4.786,5.63,11.9,11.65,25.838,0.073,
5.126,0.0819,20.06,11.33,4.706,5.55,11.6,11.06,34.356,0.060,7.98767
5.117,0.0474,17.23,102.42,4.874,5.36,11.6,12.12,16.258,0.140,
5.273,0.1275,11.44,48.87,4.600,5.95,12.1,12.10,18.667,0.106,
5.175,0.0652,7.88,101.58,4.838,5.51,11.8,12.07,18.293,0.101,
5.252,0.0404,14.89,283.49,5.040,5.46,12,11.30,27.002,0.088,
5.194,0.0606,19.76,342.12,4.879,5.51,11.8,10.50,44.546,0.074,15.736
5.203,0.0127,24.16,19.16,5.137,5.27,11.9,11.85,25.351,0.069,
5.219,0.0616,24.68,232.78,4.897,5.54,11.9,12.20,20.305,0.108,
5.225,0.0355,4.36,64.57,5.040,5.41,11.9,12.41,18.407,0.109,
5.234,0.0607,21.00,292.59,4.916,5.55,12,12.20,19.257,0.091,
5.241,0.0338,2.08,93.45,5.063,5.42,12,12.74,13.097,0.136,
5.196,0.0596,4.70,120.56,4.886,5.51,11.8,12.06,20.670,0.079,
5.2,0.0650,22.86,270.26,4.862,5.54,11.9,11.41,32.544,0.050,44.77
5.251,0.1303,7.28,28.92,4.567,5.93,12,12.13,19.127,0.077,
5.225,0.0774,24.42,191.80,4.821,5.63,11.9,10.57,47.396,0.065,
5.345,0.0386,7.48,325.97,5.139,5.55,12.4,10.96,40.645,0.047,42.392
5.195,0.0963,34.10,193.09,4.695,5.70,11.8,11.70,23.794,0.071,
5.325,0.0708,4.44,1.08,4.948,5.70,12.3,12.20,18.140,0.085,
5.248,0.0096,14.33,286.88,5.198,5.30,12,11.43,29.730,0.060,34.7506
5.301,0.0801,2.37,90.65,4.876,5.73,12.2,12.16,16.585,0.093,
5.238,0.0615,10.75,177.78,4.915,5.56,12,12.08,19.787,0.078,
11.76,0.3850,5.25,281.65,7.235,16.29,40.4,10.14,57.000,0.050,26.82
5.131,0.0527,15.13,350.94,4.861,5.40,11.6,11.64,26.904,0.074,
5.216,0.1099,18.89,274.32,4.643,5.79,11.9,11.68,27.968,0.057,9.778
5.209,0.1567,12.67,343.72,4.393,6.02,11.9,12.09,15.348,0.130,
5.163,0.0584,7.36,351.93,4.862,5.47,11.7,12.38,18.493,0.062,
5.22,0.1297,3.93,232.00,4.543,5.90,11.9,12.26,,,
5.239,0.0093,5.60,170.39,5.191,5.29,12,11.54,30.763,0.062,
5.322,0.0692,13.86,359.56,4.954,5.69,12.3,11.78,19.853,0.103,
5.316,0.0563,6.77,75.36,5.017,5.62,12.3,11.97,13.370,0.157,
5.2,0.1484,23.48,103.41,4.428,5.97,11.9,11.85,21.082,0.100,
5.216,0.1264,21.75,344.10,4.557,5.88,11.9,11.22,30.829,0.074,18.606
5.197,0.1241,23.12,30.37,4.552,5.84,11.8,11.31,28.865,0.070,
5.16,0.0284,31.37,352.59,5.013,5.31,11.7,11.42,29.252,0.062,
5.217,0.0999,19.71,65.20,4.696,5.74,11.9,11.82,26.879,0.061,
5.149,0.0691,30.89,147.01,4.793,5.50,11.7,11.94,,,
5.243,0.0160,25.22,263.91,5.159,5.33,12,11.78,30.260,0.058,
5.231,0.0257,29.67,187.15,5.097,5.37,12,11.83,20.142,0.091,
5.324,0.0517,2.67,163.63,5.049,5.60,12.3,12.20,15.398,0.108,
5.209,0.0963,30.69,286.62,4.707,5.71,11.9,10.84,38.365,0.076,
5.215,0.1675,9.67,278.04,4.341,6.09,11.9,12.04,20.757,0.086,
5.244,0.0930,21.59,207.34,4.756,5.73,12,11.34,29.583,0.073,
5.141,0.0278,12.15,220.12,4.998,5.28,11.7,11.07,27.868,0.109,5.67
5.278,0.0795,30.45,274.24,4.859,5.70,12.1,10.32,48.017,0.070,23.34
5.186,0.0977,26.31,0.36,4.679,5.69,11.8,11.72,21.610,0.087,
5.17,0.1624,16.79,245.48,4.330,6.01,11.8,10.62,38.923,0.081,
5.218,0.0697,32.11,180.49,4.855,5.58,11.9,11.03,35.619,0.067,
5.187,0.0623,25.38,110.19,4.864,5.51,11.8,11.52,,,
10.6,0.2002,20.38,87.25,8.481,12.73,34.5,9.22,86.500,0.059,8.335
5.158,0.0336,17.55,226.21,4.984,5.33,11.7,11.12,36.180,0.065,6.712
5.195,0.0159,7.51,25.60,5.113,5.28,11.8,12.00,21.130,0.099,8.951
5.244,0.0098,5.12,33.76,5.192,5.30,12,12.08,,,
5.221,0.0590,15.06,349.36,4.913,5.53,11.9,12.64,14.076,0.081,
5.279,0.0783,19.83,159.84,4.866,5.69,12.1,11.32,28.249,0.080,
39.91,0.2684,4.83,25.39,29.198,50.62,252,8.40,,,7
43.21,0.0399,1.46,276.30,41.485,44.93,284,6.00,,,
33.11,0.3848,14.28,281.58,20.369,45.85,191,6.94,,,12.6
39.11,0.2498,3.04,323.61,29.337,48.88,245,6.50,,,
5.195,0.1638,17.38,21.76,4.344,6.05,11.8,12.06,,,
5.171,0.1253,9.68,178.01,4.523,5.82,11.8,12.38,17.249,0.086,
5.1,0.0746,17.49,318.34,4.720,5.48,11.5,11.57,28.921,0.058,
5.28,0.0523,14.93,19.04,5.004,5.56,12.1,12.07,23.459,0.051,
5.213,0.0988,19.63,266.67,4.699,5.73,11.9,10.84,33.306,0.100,7.374
5.208,0.1263,21.25,273.20,4.550,5.87,11.9,11.96,,,
5.157,0.0388,27.43,197.59,4.957,5.36,11.7,9.91,61.684,0.061,19.633
5.142,0.0397,20.32,90.14,4.938,5.35,11.7,11.73,29.077,0.058,
5.307,0.0819,3.53,130.76,4.873,5.74,12.2,12.54,15.676,0.072,
5.144,0.0568,8.90,48.62,4.852,5.44,11.7,12.48,,,
5.178,0.0773,17.59,341.50,4.777,5.58,11.8,12.23,,,
5.157,0.0761,13.04,358.70,4.764,5.55,11.7,11.78,25.296,0.069,
5.238,0.0346,20.02,182.52,5.057,5.42,12,12.00,,,
5.19,0.0793,16.04,24.25,4.778,5.60,11.8,11.96,18.944,0.149,18.779
38.12,0.0434,4.60,256.43,36.464,39.77,235,5.67,,,8.84
5.148,0.0373,4.02,6.55,4.956,5.34,11.7,12.52,,,
5.09,0.0439,9.91,359.16,4.867,5.31,11.5,11.69,34.836,0.040,31
5.22,0.0927,18.88,15.99,4.736,5.70,11.9,11.53,24.562,0.088,
5.174,0.0241,6.10,39.96,5.050,5.30,11.8,12.21,,,
5.182,0.0923,19.72,10.30,4.703,5.66,11.8,10.81,39.393,0.060,
5.138,0.0423,11.04,297.31,4.921,5.36,11.6,12.18,,,
5.237,0.0648,18.02,319.69,4.898,5.58,12,11.66,,,6.777
5.187,0.0661,8.92,266.32,4.844,5.53,11.8,12.02,,,
5.197,0.0505,11.73,24.96,4.934,5.46,11.8,12.07,,,
5.314,0.1010,31.15,7.20,4.778,5.85,12.3,11.23,30.752,0.062,
5.182,0.0772,6.22,250.83,4.781,5.58,11.8,12.32,,,
5.16,0.0225,26.28,346.58,5.044,5.28,11.7,11.55,32.117,0.052,8.531
5.271,0.0437,10.39,222.31,5.040,5.50,12.1,11.79,18.430,0.119,
6.874,0.5539,13.81,180.07,3.066,10.68,18,13.39,11.2,0.088,
5.079,0.0630,5.76,290.58,4.758,5.40,11.4,12.28,15.949,0.121,
5.25,0.0767,20.75,255.45,4.847,5.65,12,11.77,26.879,0.061,
5.121,0.0135,13.72,113.76,5.052,5.19,11.6,11.90,22.269,0.082,
5.162,0.1029,29.67,128.46,4.630,5.69,11.7,11.66,25.017,0.085,
5.148,0.0395,21.53,90.42,4.945,5.35,11.7,12.13,,,
5.181,0.0527,20.35,167.52,4.908,5.45,11.8,11.94,27.099,0.060,
5.21,0.0072,25.45,292.83,5.173,5.25,11.9,11.10,33.076,0.077,50.93
5.228,0.1451,9.38,160.20,4.469,5.99,12,13.34,,,
5.23,0.1263,10.11,172.08,4.570,5.89,12,11.96,21.699,0.078,
5.228,0.0811,9.56,78.76,4.805,5.65,12,12.55,,,
5.153,0.1877,4.53,244.49,4.186,6.12,11.7,12.26,14.364,0.136,
5.161,0.0246,8.89,335.93,5.034,5.29,11.7,12.29,19.007,0.085,
5.174,0.0675,4.35,305.20,4.825,5.52,11.8,12.49,14.613,0.109,
5.24,0.0255,15.47,244.62,5.107,5.37,12,12.09,21.474,0.080,
5.266,0.0103,0.45,200.65,5.211,5.32,12.1,13.17,15.457,0.035,
5.255,0.0861,9.53,254.53,4.802,5.71,12,12.85,12.531,0.103,
5.198,0.0777,28.55,192.86,4.794,5.60,11.9,9.96,61.603,0.056,18.854
5.17,0.1866,8.75,25.50,4.205,6.13,11.8,12.06,,,
5.224,0.0366,1.81,266.06,5.032,5.41,11.9,12.81,,,8.21
38.86,0.1534,12.79,78.67,32.897,44.81,242,7.00,,,
55.64,0.4147,13.16,66.89,32.566,78.72,415,7.08,,,
5.216,0.1211,14.83,123.15,4.585,5.85,11.9,12.12,17.260,0.136,
5.142,0.1061,7.20,170.44,4.597,5.69,11.7,11.94,17.296,0.135,7.085
5.141,0.1092,5.76,202.66,4.580,5.70,11.7,12.46,13.300,0.132,
5.252,0.0877,15.80,60.00,4.792,5.71,12,11.92,,,
5.234,0.0498,8.88,113.20,4.974,5.50,12,12.26,,,
5.14,0.0634,6.48,65.54,4.814,5.47,11.7,12.55,13.397,0.108,
5.273,0.1217,16.85,35.97,4.631,5.91,12.1,12.27,,,
5.155,0.0504,11.60,63.91,4.895,5.41,11.7,12.62,13.211,0.122,
5.213,0.0895,14.54,39.27,4.746,5.68,11.9,11.99,,,
5.174,0.0359,9.94,2.38,4.988,5.36,11.8,11.88,23.077,0.076,
5.151,0.0620,18.25,18.20,4.831,5.47,11.7,11.93,23.778,0.072,
5.245,0.0306,13.88,5.76,5.085,5.41,12,11.89,22.631,0.087,
5.277,0.1114,11.64,349.33,4.689,5.87,12.1,12.31,,,
5.229,0.0127,14.08,303.76,5.162,5.30,12,11.59,29.497,0.061,
5.191,0.1286,8.35,355.83,4.523,5.86,11.8,12.49,,,
5.268,0.0256,17.18,346.36,5.134,5.40,12.1,12.11,17.282,0.135,
5.171,0.1625,3.97,141.65,4.331,6.01,11.8,12.46,21.294,0.062,
5.205,0.0427,12.81,280.65,4.983,5.43,11.9,12.13,16.191,0.089,10.7
5.175,0.1570,14.09,262.70,4.363,5.99,11.8,11.75,21.498,0.088,
5.171,0.0771,14.01,253.08,4.772,5.57,11.8,12.31,,,
39.52,0.2775,15.47,68.42,28.554,50.49,248,4.84,,,5.28
5.201,0.1615,7.17,96.79,4.361,6.04,11.9,12.79,,,
5.248,0.0717,18.18,206.57,4.872,5.62,12,10.88,35.944,0.072,
5.182,0.0754,5.41,231.13,4.792,5.57,11.8,12.35,,,82.191
5.234,0.0851,18.00,23.23,4.788,5.68,12,12.24,20.731,0.071,
5.259,0.0813,6.01,39.25,4.831,5.69,12.1,12.09,20.120,0.091,
5.183,0.0656,12.05,124.45,4.843,5.52,11.8,12.05,,,
5.195,0.0490,9.00,258.23,4.941,5.45,11.8,12.16,17.213,0.086,
5.172,0.0807,6.49,127.81,4.755,5.59,11.8,12.71,17.602,0.063,
5.281,0.0706,4.64,359.70,4.908,5.65,12.1,12.25,20.796,0.049,8.421
5.104,0.0421,5.22,7.09,4.889,5.32,11.5,12.70,13.144,0.085,
5.275,0.0523,1.95,163.73,4.999,5.55,12.1,12.63,,,
5.253,0.0453,10.01,97.35,5.015,5.49,12,12.52,13.386,0.119,19.062
5.273,0.1405,9.39,50.00,4.532,6.01,12.1,12.54,,,
5.205,0.0382,14.42,236.66,5.006,5.40,11.9,12.05,,,2.97
5.111,0.0617,9.73,282.96,4.796,5.43,11.6,12.10,15.328,0.143,
5.166,0.0577,18.15,262.54,4.868,5.46,11.7,11.18,33.218,0.058,
5.184,0.0878,5.76,277.74,4.729,5.64,11.8,12.59,12.917,0.127,
5.266,0.0895,13.05,220.28,4.794,5.74,12.1,11.75,26.068,0.060,
5.236,0.0900,2.35,278.29,4.765,5.71,12,12.74,11.982,0.112,
5.166,0.0531,6.88,171.83,4.892,5.44,11.7,12.52,12.603,0.134,
5.207,0.0106,6.52,137.75,5.152,5.26,11.9,12.52,14.899,0.105,
5.199,0.0654,14.98,95.29,4.859,5.54,11.9,12.82,11.616,0.109,
5.171,0.0305,15.49,31.10,5.014,5.33,11.8,12.32,19.594,0.066,
5.165,0.0971,6.73,79.99,4.663,5.67,11.7,12.68,18.342,0.052,
5.172,0.0818,14.98,125.03,4.749,5.59,11.8,12.46,,,7.661
5.182,0.1047,8.05,351.36,4.640,5.73,11.8,12.62,12.462,0.150,
5.297,0.0745,0.50,244.93,4.902,5.69,12.2,12.60,14.114,0.089,
5.202,0.2203,6.30,130.09,4.056,6.35,11.9,12.11,,,160.291
5.248,0.1526,10.77,35.37,4.447,6.05,12,12.99,,,
48.91,0.3065,24.84,59.30,33.921,63.90,342,5.70,,,11.7
5.175,0.1327,16.29,37.45,4.488,5.86,11.8,12.62,14.965,0.079,
5.162,0.0580,33.17,285.54,4.863,5.46,11.7,11.29,34.950,0.058,
5.324,0.0879,2.88,200.36,4.856,5.79,12.3,12.68,13.330,0.099,
5.225,0.0832,9.70,105.33,4.791,5.66,11.9,12.13,15.978,0.132,
5.222,0.0783,9.97,312.73,4.813,5.63,11.9,12.13,17.480,0.121,
5.171,0.0803,8.03,326.56,4.756,5.59,11.8,12.65,11.939,0.113,
5.153,0.0262,6.77,338.18,5.017,5.29,11.7,12.30,15.759,0.103,
5.12,0.0615,25.93,343.04,4.806,5.43,11.6,11.49,31.006,0.061,
5.193,0.0430,1.72,327.96,4.970,5.42,11.8,12.58,13.334,0.131,
5.316,0.0699,1.51,315.23,4.945,5.69,12.3,12.92,12.000,0.093,
5.298,0.0801,5.65,13.93,4.873,5.72,12.2,12.50,17.589,0.083,
5.202,0.0383,6.51,133.58,5.002,5.40,11.9,12.00,,,
5.177,0.0032,7.25,41.89,5.160,5.19,11.8,12.57,,,10.94
5.158,0.0330,11.45,192.99,4.988,5.33,11.7,12.02,,,
5.175,0.0585,13.99,185.18,4.872,5.48,11.8,11.73,18.934,0.136,
5.216,0.0920,14.31,179.28,4.737,5.70,11.9,12.52,,,
5.255,0.0559,6.61,319.03,4.961,5.55,12,12.35,15.216,0.101,7.577
5.186,0.0322,6.58,319.84,5.018,5.35,11.8,12.21,18.233,0.101,
5.207,0.0324,24.18,257.18,5.039,5.38,11.9,11.50,38.322,0.033,
5.351,0.0386,6.47,6.22,5.144,5.56,12.4,12.11,16.039,0.109,
5.173,0.1597,7.10,213.71,4.346,6.00,11.8,12.56,,,
5.232,0.0528,13.67,122.29,4.955,5.51,12,12.74,13.234,0.111,
5.146,0.0475,6.14,42.65,4.902,5.39,11.7,12.11,19.765,0.072,
51.9,0.2853,0.75,344.72,37.090,66.70,374,4.21,,,
