"a","e","i","w","q","ad","per.y","H","diameter","albedo","rot_per"
3.203,0.0582,16.41,270.36,3.017,3.39,5.73,12.49,21.465,0.059,
3.239,0.1388,2.41,36.94,2.790,3.69,5.83,13.19,12.116,0.120,9.062
3.226,0.1037,14.41,272.15,2.891,3.56,5.79,12.01,21.624,0.085,10.006
3.398,0.1921,17.71,240.47,2.745,4.05,6.26,11.63,25.393,0.069,
3.238,0.2317,1.79,208.68,2.488,3.99,5.83,13.54,10.029,0.092,10.216
3.248,0.0964,14.65,313.94,2.935,3.56,5.85,12.46,18.573,0.141,4.67272
3.228,0.0619,11.58,262.21,3.028,3.43,5.8,12.04,14.952,0.165,
3.234,0.1197,2.46,250.61,2.847,3.62,5.82,13.03,13.982,0.052,
3.24,0.1882,8.71,79.94,2.630,3.85,5.83,12.60,18.673,0.061,19.3478
3.219,0.1478,1.89,179.81,2.743,3.70,5.78,13.15,11.802,0.116,
3.214,0.1668,0.91,114.50,2.678,3.75,5.76,12.12,19.196,0.085,
3.391,0.0997,12.23,289.62,3.053,3.73,6.25,11.80,29.616,0.052,38.6172
3.218,0.1437,0.59,322.13,2.756,3.68,5.77,13.05,11.332,0.095,83.225
3.214,0.1234,7.79,228.01,2.818,3.61,5.76,12.43,26.889,0.035,2.35
3.973,0.1869,16.79,247.94,3.231,4.72,7.92,10.78,48.053,0.044,24.65
3.427,0.0981,4.10,118.13,3.091,3.76,6.34,12.42,18.809,0.060,
3.202,0.2037,3.78,17.13,2.550,3.85,5.73,12.87,16.594,0.053,
3.968,0.1937,12.37,12.68,3.199,4.74,7.9,11.88,23.833,0.065,36.304
3.237,0.0536,10.67,93.13,3.063,3.41,5.82,12.30,17.961,0.087,10
3.206,0.1637,0.53,5.39,2.681,3.73,5.74,13.00,14.463,0.053,160.044
3.244,0.1152,3.12,181.03,2.871,3.62,5.84,12.81,15.259,0.076,
3.21,0.1656,1.84,295.99,2.678,3.74,5.75,12.98,14.164,0.073,4.86
3.994,0.1757,12.65,290.16,3.292,4.70,7.98,11.80,25.526,0.074,7.456
3.211,0.0068,20.70,31.62,3.189,3.23,5.75,11.94,24.354,0.068,
3.215,0.1655,10.15,354.90,2.683,3.75,5.76,11.62,24.418,0.089,13.56
3.22,0.2029,2.88,281.83,2.567,3.87,5.78,12.95,16.069,0.062,
3.217,0.1753,2.42,267.76,2.653,3.78,5.77,12.85,16.087,0.062,
3.214,0.1745,2.73,219.02,2.653,3.78,5.76,12.87,14.725,0.081,7.51
3.977,0.1662,6.36,40.22,3.316,4.64,7.93,11.73,23.411,0.080,
3.203,0.1117,15.98,345.89,2.845,3.56,5.73,12.19,15.478,0.140,
3.232,0.1251,2.04,206.88,2.828,3.64,5.81,13.76,9.224,0.074,
3.926,0.0352,8.61,190.64,3.788,4.06,7.78,11.35,32.471,0.061,12.8049
3.732,0.1724,1.77,239.74,3.089,4.38,7.21,12.05,24.718,0.050,15.753
3.207,0.1761,0.09,133.49,2.642,3.77,5.74,13.45,12.188,0.057,10.67
3.35,0.1391,6.38,1.19,2.884,3.82,6.13,12.32,23.913,0.049,
3.328,0.1107,1.57,198.65,2.960,3.70,6.07,12.86,20.013,0.048,
3.212,0.1351,0.37,181.96,2.778,3.65,5.76,13.79,,,
3.212,0.1055,6.97,312.16,2.873,3.55,5.76,12.79,19.581,0.038,
3.436,0.1703,11.11,349.91,2.851,4.02,6.37,12.03,23.774,0.089,
3.21,0.1458,20.73,260.75,2.742,3.68,5.75,11.48,37.034,0.042,
3.248,0.1294,2.11,17.95,2.827,3.67,5.85,13.60,9.437,0.087,
3.24,0.1160,0.67,26.60,2.864,3.62,5.83,13.09,12.202,0.082,
3.234,0.0996,16.73,108.36,2.912,3.56,5.81,12.46,19.724,0.048,80.3108
3.416,0.0586,6.28,12.02,3.216,3.62,6.31,12.58,17.498,0.069,11.507
3.243,0.1648,0.63,191.60,2.709,3.78,5.84,14.79,,,
3.22,0.2025,15.89,29.81,2.568,3.87,5.78,13.26,13.297,0.083,
3.208,0.1414,0.41,76.20,2.754,3.66,5.75,13.37,12.188,0.057,
3.232,0.1281,0.47,150.03,2.818,3.65,5.81,13.73,,,
3.231,0.0673,7.21,324.16,3.013,3.45,5.81,12.14,20.579,0.049,186.062
3.203,0.2067,11.54,219.13,2.541,3.87,5.73,13.20,12.667,0.084,
3.207,0.1768,0.28,336.37,2.640,3.77,5.74,12.99,13.343,0.069,
3.946,0.2078,12.12,287.62,3.126,4.77,7.84,11.74,25.629,0.074,8.118
3.996,0.1316,5.96,91.99,3.470,4.52,7.99,11.90,23.617,0.073,38.1
3.2,0.1230,6.81,149.79,2.806,3.59,5.73,12.70,13.333,0.157,
3.209,0.1292,1.92,231.14,2.794,3.62,5.75,13.12,12.486,0.071,
3.223,0.0988,2.71,283.54,2.904,3.54,5.79,12.65,14.684,0.098,
3.228,0.1488,1.82,207.09,2.748,3.71,5.8,13.33,11.610,0.083,
3.282,0.5546,40.78,55.40,1.462,5.10,5.95,14.36,5.748,0.133,4.435
3.221,0.1828,2.92,300.30,2.632,3.81,5.78,12.69,15.405,0.089,
3.989,0.1981,3.51,257.79,3.198,4.78,7.97,11.95,27.689,0.058,16.763
3.204,0.1559,4.33,101.63,2.705,3.70,5.74,12.71,15.303,0.083,7.36573
3.231,0.1740,2.74,299.63,2.669,3.79,5.81,12.94,13.136,0.112,
3.201,0.1354,10.75,230.68,2.767,3.63,5.73,13.09,16.296,0.042,
3.206,0.0569,10.50,113.03,3.024,3.39,5.74,13.26,6.417,0.205,
3.337,0.0796,3.10,225.79,3.072,3.60,6.1,13.47,14.127,0.051,
3.248,0.0683,6.00,127.02,3.026,3.47,5.85,14.03,6.718,0.142,
3.948,0.2607,2.88,336.19,2.919,4.98,7.85,12.47,24.725,0.046,6.719
3.995,0.1548,14.16,260.13,3.377,4.61,7.99,11.31,,,6.62
3.249,0.1190,12.26,336.88,2.863,3.64,5.86,12.99,16.870,0.082,20.329
3.216,0.1668,9.52,232.38,2.679,3.75,5.77,12.49,16.823,0.045,
3.216,0.1265,1.75,121.49,2.810,3.62,5.77,12.90,14.609,0.061,
3.228,0.1207,1.88,155.93,2.838,3.62,5.8,13.52,11.445,0.078,17.62
3.259,0.0400,6.63,260.67,3.129,3.39,5.88,11.59,14.256,0.262,
3.231,0.1025,10.24,65.59,2.900,3.56,5.81,12.75,8.575,0.289,
3.205,0.1554,8.10,296.60,2.707,3.70,5.74,13.77,8.659,0.078,
3.235,0.1312,6.02,345.85,2.811,3.66,5.82,13.65,9.212,0.100,
3.886,0.0283,5.45,85.11,3.776,4.00,7.66,11.57,49.91,0.0235,29.131
3.935,0.1562,16.67,133.10,3.320,4.55,7.81,11.62,,,46.74
3.218,0.1416,1.39,335.04,2.762,3.67,5.77,13.26,11.560,0.080,
3.204,0.1516,0.66,327.06,2.718,3.69,5.73,13.76,10.598,0.051,4.421
3.211,0.1141,5.48,348.23,2.845,3.58,5.75,14.04,8.007,0.091,
3.21,0.1028,2.88,33.98,2.880,3.54,5.75,12.85,14.332,0.078,13.105
3.215,0.0932,1.44,103.79,2.915,3.51,5.76,13.24,12.164,0.069,10.547
3.959,0.1288,1.86,245.73,3.449,4.47,7.88,12.73,19.853,0.045,
3.93,0.0511,3.69,327.15,3.729,4.13,7.79,11.59,30.135,0.059,
3.408,0.1191,15.48,169.57,3.002,3.81,6.29,11.48,37.122,0.046,13.48
3.251,0.1297,0.49,167.81,2.829,3.67,5.86,13.91,9.944,0.065,
3.245,0.0456,11.14,215.13,3.098,3.39,5.85,12.31,18.313,0.075,14.014
3.211,0.1328,1.12,151.68,2.784,3.64,5.75,13.79,9.480,0.071,
3.217,0.1090,0.38,9.75,2.866,3.57,5.77,13.38,11.420,0.063,8.819
3.225,0.0891,0.29,216.25,2.937,3.51,5.79,13.71,9.117,0.044,7.257
3.399,0.2136,4.16,146.70,2.673,4.12,6.27,12.72,15.643,0.087,
3.204,0.1572,21.69,100.57,2.700,3.71,5.73,12.84,13.524,0.075,32.676
3.23,0.1539,2.00,175.09,2.733,3.73,5.81,13.90,9.092,0.078,
3.207,0.0773,15.23,14.72,2.959,3.45,5.74,11.83,24.454,0.085,
3.883,0.0424,4.65,338.64,3.718,4.05,7.65,11.44,,,11.84
3.206,0.1610,2.64,171.00,2.690,3.72,5.74,12.99,13.245,0.084,10.089
3.206,0.2218,14.17,64.52,2.495,3.92,5.74,12.08,18.950,0.094,9.453
3.345,0.1426,1.27,127.64,2.868,3.82,6.12,14.09,,,
3.348,0.1239,9.97,157.45,2.933,3.76,6.13,12.54,20.436,0.056,
3.246,0.1118,2.28,35.69,2.883,3.61,5.85,12.69,16.997,0.067,
3.203,0.1347,6.35,300.01,2.771,3.63,5.73,13.27,10.595,0.099,5.118
3.208,0.1936,2.45,227.98,2.587,3.83,5.75,13.63,11.126,0.068,
3.567,0.0601,9.87,209.38,3.353,3.78,6.74,12.66,16.831,0.075,6.274
3.432,0.0818,9.97,213.31,3.152,3.71,6.36,12.26,16.946,0.107,277.828
3.206,0.1706,2.87,272.67,2.659,3.75,5.74,13.11,11.885,0.087,
3.242,0.0822,2.07,112.83,2.975,3.51,5.84,13.03,,,1.13
3.958,0.2339,12.97,288.11,3.032,4.88,7.87,11.49,27.664,0.070,5.92
3.226,0.1784,0.44,128.53,2.651,3.80,5.79,13.36,11.371,0.072,
3.387,0.5686,21.48,231.12,1.461,5.31,6.23,16.10,,,
3.949,0.1269,2.64,4.29,3.448,4.45,7.85,12.32,25.941,0.042,21.754
3.221,0.1797,2.78,245.79,2.642,3.80,5.78,13.38,11.582,0.078,21.208
3.201,0.1573,2.18,114.67,2.698,3.70,5.73,13.48,12.293,0.097,4.469
3.981,0.0325,2.99,50.84,3.852,4.11,7.94,12.89,,,
3.2,0.0604,15.01,243.35,3.007,3.39,5.72,12.48,19.261,0.039,
3.256,0.1181,2.90,325.51,2.871,3.64,5.88,13.70,10.427,0.078,
3.206,0.1515,0.89,263.63,2.720,3.69,5.74,13.60,10.757,0.080,12.1
3.211,0.1789,0.51,284.70,2.637,3.79,5.75,13.56,11.997,0.072,
3.214,0.1404,0.45,220.97,2.763,3.67,5.76,12.78,15.513,0.080,
3.202,0.1392,2.23,215.15,2.757,3.65,5.73,13.57,,,
3.472,0.0776,4.97,219.73,3.203,3.74,6.47,13.16,,,
3.21,0.1726,0.33,35.34,2.656,3.76,5.75,13.39,13.238,0.064,
3.228,0.0872,9.41,118.77,2.947,3.51,5.8,12.74,6.948,0.401,
3.204,0.1910,1.97,242.87,2.592,3.82,5.74,13.47,10.675,0.089,
3.953,0.2102,3.51,98.80,3.122,4.78,7.86,12.99,14.109,0.074,
3.219,0.0586,16.39,211.32,3.030,3.41,5.77,12.15,21.783,0.047,
3.994,0.2259,4.64,232.89,3.092,4.90,7.98,12.02,19.568,0.127,379.
3.219,0.0612,13.37,152.36,3.022,3.42,5.78,13.56,12.889,0.067,
3.234,0.1613,1.86,231.20,2.712,3.76,5.82,13.91,8.169,0.055,3.66
3.496,0.0233,6.49,60.59,3.415,3.58,6.54,12.83,11.136,0.130,2.784
3.252,0.0818,23.00,289.38,2.986,3.52,5.86,12.59,16.064,0.090,
3.218,0.0836,16.99,268.18,2.949,3.49,5.77,12.24,21.698,0.055,
3.204,0.2021,6.77,111.57,2.557,3.85,5.74,12.98,8.121,0.141,6.752
3.256,0.1421,2.39,260.68,2.793,3.72,5.87,13.31,12.496,0.071,
3.217,0.0702,24.36,193.75,2.991,3.44,5.77,11.84,18.324,0.132,8.335
3.224,0.1319,2.59,203.51,2.799,3.65,5.79,14.15,8.758,0.058,3.75
3.205,0.1502,7.42,97.33,2.724,3.69,5.74,13.64,10.966,0.077,20.9501
3.206,0.0692,16.81,143.63,2.984,3.43,5.74,12.56,15.845,0.076,
3.995,0.2557,4.52,258.23,2.973,5.02,7.98,11.94,25.184,0.058,
3.961,0.2194,4.63,283.39,3.092,4.83,7.88,12.41,23.153,0.048,
3.204,0.1399,0.13,177.12,2.756,3.65,5.74,13.23,12.371,0.080,
3.932,0.2048,8.40,294.22,3.127,4.74,7.8,12.35,19.703,0.060,9.21369
3.644,0.0122,3.31,285.71,3.600,3.69,6.96,12.48,,,
3.261,0.0288,21.97,239.48,3.167,3.35,5.89,12.89,14.150,0.080,
3.216,0.0750,21.98,297.02,2.975,3.46,5.77,13.29,12.679,0.083,
3.202,0.1223,6.10,29.61,2.811,3.59,5.73,13.69,9.218,0.099,
3.207,0.0358,22.09,129.38,3.093,3.32,5.74,13.35,11.708,0.089,7.188
3.224,0.1393,5.73,226.93,2.775,3.67,5.79,13.65,9.610,0.092,
3.213,0.0443,2.51,184.44,3.071,3.36,5.76,14.06,10.271,0.061,
3.202,0.0745,21.12,203.91,2.963,3.44,5.73,13.84,10.248,0.068,
3.236,0.0825,23.54,221.83,2.969,3.50,5.82,12.67,16.751,0.052,14.3207
3.201,0.2204,1.92,303.02,2.496,3.91,5.73,13.44,10.629,0.099,
3.214,0.0343,22.54,13.87,3.104,3.32,5.76,12.29,17.035,0.092,6.65626
3.211,0.0450,21.71,99.55,3.066,3.36,5.75,12.79,13.707,0.149,
3.935,0.0685,5.20,173.28,3.666,4.20,7.81,11.86,33.20,0.0403,5.48
3.213,0.0639,3.52,58.10,3.007,3.42,5.76,12.80,17.390,0.040,6.29331
3.221,0.0208,4.72,159.30,3.154,3.29,5.78,12.63,10.310,0.200,
3.222,0.0690,21.75,292.82,2.999,3.44,5.78,11.88,24.392,0.075,84.99
3.23,0.1288,8.02,217.34,2.814,3.65,5.81,13.66,8.099,0.107,
3.214,0.1149,5.38,249.24,2.845,3.58,5.76,13.02,7.888,0.179,
3.213,0.1624,16.79,347.59,2.691,3.73,5.76,11.94,23.041,0.073,
3.245,0.1820,2.02,184.90,2.654,3.84,5.85,13.91,9.639,0.069,
3.226,0.0594,12.59,160.51,3.035,3.42,5.8,12.81,15.375,0.070,
3.27,0.2465,2.11,330.44,2.464,4.08,5.91,13.75,8.488,0.089,
3.964,0.0980,8.75,79.41,3.575,4.35,7.89,13.22,,,
3.381,0.0839,11.50,147.34,3.097,3.66,6.22,12.48,15.908,0.068,
3.201,0.1686,7.43,49.81,2.661,3.74,5.73,12.71,19.791,0.043,
3.219,0.1112,12.54,264.20,2.861,3.58,5.78,12.14,21.635,0.039,15.798
3.218,0.1703,5.04,195.28,2.670,3.77,5.77,13.59,9.723,0.092,15.9532
3.956,0.1944,14.45,296.94,3.187,4.72,7.87,12.20,9.967,0.371,
3.239,0.2445,1.86,121.32,2.447,4.03,5.83,13.95,7.080,0.112,
3.966,0.2120,2.30,53.29,3.125,4.81,7.9,13.77,,,
3.202,0.1881,1.67,261.01,2.600,3.80,5.73,12.97,12.966,0.093,
3.222,0.1721,3.22,221.60,2.668,3.78,5.78,13.58,11.473,0.077,
3.23,0.1208,2.55,21.55,2.840,3.62,5.81,13.51,9.801,0.096,
3.932,0.1204,8.21,278.77,3.458,4.41,7.8,11.31,24.602,0.088,28.74
3.945,0.1652,5.76,265.94,3.293,4.60,7.84,11.63,,,17.818
3.408,0.0742,9.56,254.03,3.155,3.66,6.29,12.72,12.211,0.142,5.782
3.373,0.0236,1.96,321.22,3.294,3.45,6.2,12.70,16.840,0.075,5.9492
3.24,0.0970,0.75,170.26,2.925,3.55,5.83,13.28,12.881,0.061,
3.949,0.2400,6.87,49.29,3.001,4.90,7.85,11.52,29.686,0.061,13.428
3.266,0.2618,2.25,127.39,2.411,4.12,5.9,13.37,,,
3.369,0.0719,13.51,138.30,3.127,3.61,6.18,12.66,,,
3.406,0.0772,15.21,281.40,3.143,3.67,6.29,12.09,12.236,0.246,5.19887
3.204,0.1146,11.53,32.67,2.837,3.57,5.73,13.28,12.722,0.069,
3.216,0.0714,3.99,17.80,2.986,3.45,5.77,13.24,,,
3.277,0.1464,15.79,309.41,2.797,3.76,5.93,14.19,6.803,0.087,
3.213,0.1526,1.05,309.70,2.722,3.70,5.76,12.90,14.820,0.048,
3.216,0.1604,2.52,148.82,2.701,3.73,5.77,12.86,14.766,0.071,
3.958,0.2487,12.08,114.62,2.973,4.94,7.87,12.06,16.739,0.076,4.8
3.974,0.0540,2.68,329.88,3.759,4.19,7.92,12.58,18.244,0.070,
3.234,0.0467,17.82,210.47,3.082,3.38,5.81,13.04,8.672,0.162,
3.234,0.1060,2.10,53.14,2.891,3.58,5.81,13.21,11.369,0.079,
3.201,0.1578,20.16,220.74,2.696,3.71,5.73,11.94,27.233,0.054,
3.205,0.1208,1.90,77.08,2.818,3.59,5.74,13.32,,,
3.232,0.1311,1.95,352.13,2.809,3.66,5.81,13.51,10.848,0.066,
3.964,0.1335,4.43,312.42,3.435,4.49,7.89,13.06,15.014,0.054,
3.21,0.1311,5.24,70.53,2.789,3.63,5.75,13.85,8.633,0.072,
3.361,0.0907,9.83,77.33,3.056,3.67,6.16,12.22,22.751,0.045,9.0135
3.972,0.0840,10.24,9.20,3.639,4.31,7.92,12.27,19.405,0.074,
3.23,0.1090,2.56,85.84,2.878,3.58,5.8,13.60,10.020,0.084,5.307
3.359,0.1016,12.35,122.59,3.017,3.70,6.16,13.68,9.482,0.103,
3.23,0.0856,17.82,333.39,2.953,3.51,5.8,12.16,20.254,0.082,23.082
3.22,0.0477,8.74,250.72,3.066,3.37,5.78,13.07,12.938,0.088,
3.219,0.1352,1.51,17.15,2.784,3.65,5.78,13.34,10.781,0.080,3.56
3.206,0.1956,1.98,200.55,2.579,3.83,5.74,13.86,,,
3.204,0.1594,14.38,31.96,2.694,3.72,5.74,11.95,22.418,0.089,9.96
3.231,0.0728,7.13,215.00,2.996,3.47,5.81,12.79,13.338,0.099,3.2207
3.983,0.2526,2.35,27.48,2.977,4.99,7.95,12.89,,,3.72
3.208,0.1509,0.95,222.98,2.724,3.69,5.75,12.98,13.052,0.095,11.766
3.213,0.1918,2.38,318.72,2.597,3.83,5.76,13.52,10.457,0.085,11.37
3.232,0.0520,21.10,14.42,3.064,3.40,5.81,12.33,16.014,0.100,5.248
3.212,0.1223,0.96,69.09,2.819,3.60,5.76,14.45,,,
3.223,0.1347,4.38,262.86,2.789,3.66,5.79,13.35,10.777,0.088,1.13
3.203,0.0363,13.97,275.20,3.086,3.32,5.73,11.70,30.143,0.034,6.21
3.238,0.1281,2.21,78.75,2.823,3.65,5.83,12.56,13.985,0.109,
3.265,0.0814,0.51,3.32,2.999,3.53,5.9,14.00,8.517,0.081,
3.231,0.0697,4.82,117.24,3.005,3.46,5.81,13.01,12.882,0.081,
3.977,0.2884,6.33,321.85,2.830,5.12,7.93,12.38,14.074,0.118,11.36
3.204,0.1355,0.08,144.49,2.770,3.64,5.73,13.30,,,8.89
3.989,0.2061,6.34,87.17,3.167,4.81,7.97,11.03,,,9.0511
3.236,0.1342,1.45,62.06,2.802,3.67,5.82,13.63,,,
3.339,0.1475,12.45,227.75,2.846,3.83,6.1,12.46,18.001,0.095,
3.383,0.0240,3.44,80.36,3.302,3.46,6.22,13.06,9.268,0.156,
3.975,0.1595,3.63,211.56,3.341,4.61,7.93,11.99,27.435,0.051,10.647
3.657,0.0367,2.27,61.27,3.522,3.79,6.99,12.23,,,
3.202,0.1017,6.97,226.93,2.876,3.53,5.73,13.78,13.019,0.036,
3.202,0.0952,21.64,89.99,2.897,3.51,5.73,12.83,16.073,0.062,
3.229,0.1574,0.43,261.50,2.721,3.74,5.8,13.91,8.037,0.091,
3.23,0.0938,13.67,88.84,2.927,3.53,5.8,13.03,14.870,0.061,4.19068
3.215,0.0517,10.45,34.84,3.049,3.38,5.76,12.68,22.936,0.026,40.0825
4.001,0.2035,7.13,313.85,3.187,4.82,8,12.97,12.970,0.087,
3.208,0.0590,9.20,201.63,3.018,3.40,5.75,13.52,,,
3.204,0.0356,7.63,334.38,3.090,3.32,5.73,13.31,17.205,0.048,
3.99,0.2123,4.20,81.48,3.143,4.84,7.97,12.49,15.728,0.103,
3.446,0.0679,1.50,249.27,3.212,3.68,6.4,13.34,12.853,0.067,81.366
3.211,0.1183,0.90,306.15,2.831,3.59,5.75,12.73,15.740,0.078,11.67828
3.364,0.0321,6.87,270.70,3.256,3.47,6.17,12.76,,,
3.213,0.1894,1.92,217.63,2.605,3.82,5.76,13.75,9.366,0.080,
3.975,0.1715,16.27,305.56,3.293,4.66,7.93,12.03,,,26.543
3.206,0.1721,1.25,320.52,2.654,3.76,5.74,13.63,10.947,0.071,6.214
3.221,0.0381,10.86,221.06,3.098,3.34,5.78,12.26,14.748,0.141,
3.21,0.1328,0.56,91.82,2.784,3.64,5.75,14.00,,,
3.209,0.0459,4.02,152.18,3.061,3.36,5.75,13.93,,,
3.217,0.1904,1.97,3.70,2.605,3.83,5.77,14.03,11.789,0.042,
3.231,0.1251,10.97,27.71,2.826,3.63,5.81,14.23,,,
3.205,0.1859,1.75,297.50,2.609,3.80,5.74,13.39,10.821,0.095,
3.214,0.1868,12.57,117.63,2.614,3.81,5.76,12.54,16.210,0.089,
3.237,0.0337,16.57,11.32,3.128,3.35,5.83,12.41,18.492,0.075,
3.365,0.1122,16.30,127.55,2.988,3.74,6.17,10.80,37.543,0.079,
3.222,0.0981,11.97,208.63,2.906,3.54,5.78,13.16,6.794,0.265,9.17564
3.415,0.0461,5.59,237.31,3.257,3.57,6.31,13.46,11.624,0.069,4.04422
3.985,0.1360,9.25,142.73,3.443,4.53,7.95,12.59,15.379,0.091,
3.204,0.0055,22.66,304.98,3.186,3.22,5.73,12.21,19.697,0.085,
3.334,0.2578,0.94,129.35,2.475,4.19,6.09,13.88,,,
3.209,0.1542,0.59,120.93,2.714,3.70,5.75,13.56,11.380,0.072,6.23621
3.211,0.1415,6.37,310.22,2.757,3.67,5.75,13.25,12.139,0.083,
3.205,0.0882,16.11,13.29,2.922,3.49,5.74,12.47,18.768,0.079,
3.97,0.1291,7.74,192.54,3.458,4.48,7.91,12.03,21.065,0.069,
3.223,0.1742,8.43,233.53,2.661,3.78,5.79,13.08,14.546,0.076,
3.204,0.0497,7.94,285.25,3.045,3.36,5.74,13.79,,,
3.217,0.1799,0.27,275.55,2.638,3.80,5.77,14.13,8.406,0.069,3.7
3.252,0.1105,10.72,278.02,2.892,3.61,5.86,13.11,,,
3.38,0.0388,5.20,181.85,3.249,3.51,6.21,13.40,9.609,0.100,
3.407,0.0708,6.04,253.43,3.165,3.65,6.29,13.70,,,
3.259,0.1178,2.72,269.03,2.875,3.64,5.88,13.36,12.380,0.073,
3.246,0.1019,6.56,311.97,2.915,3.58,5.85,12.48,10.767,0.220,
3.227,0.0690,15.64,65.56,3.005,3.45,5.8,12.26,21.248,0.048,
3.2,0.2140,27.86,258.08,2.515,3.88,5.72,12.28,19.785,0.086,8.6798
3.239,0.1471,17.29,124.08,2.763,3.72,5.83,13.72,11.364,0.079,5.711
3.203,0.1484,2.36,124.19,2.728,3.68,5.73,13.57,10.224,0.089,
3.213,0.2016,23.55,300.13,2.565,3.86,5.76,13.53,17.925,0.035,
3.23,0.1302,1.70,319.67,2.809,3.65,5.8,13.72,8.836,0.099,
3.215,0.1390,1.33,230.31,2.768,3.66,5.77,13.60,10.247,0.088,
3.406,0.1225,3.33,170.19,2.989,3.82,6.29,13.56,,,
3.246,0.1207,2.24,232.35,2.854,3.64,5.85,13.87,9.267,0.082,4.91
3.991,0.2842,10.88,37.46,2.857,5.12,7.97,12.39,18.173,0.070,
3.986,0.1284,5.76,247.85,3.474,4.50,7.96,11.59,16.109,0.206,
3.215,0.0543,11.63,352.04,3.041,3.39,5.76,13.16,10.951,0.164,313.034
3.206,0.1863,1.12,313.73,2.609,3.80,5.74,13.57,8.953,0.183,
3.343,0.0251,2.08,113.80,3.259,3.43,6.11,13.85,,,
3.202,0.1616,2.86,32.29,2.685,3.72,5.73,14.33,,,14.894
3.225,0.1507,1.30,133.09,2.739,3.71,5.79,13.61,11.224,0.067,
3.209,0.2045,0.83,274.99,2.553,3.87,5.75,13.76,9.572,0.084,
3.245,0.1038,5.43,352.02,2.908,3.58,5.85,13.10,16.786,0.052,12.16644
3.954,0.2407,4.90,210.25,3.002,4.91,7.86,13.17,13.908,0.058,
3.302,0.2191,0.98,314.50,2.579,4.03,6,14.06,9.180,0.069,
3.214,0.0674,9.54,53.32,2.997,3.43,5.76,13.89,8.241,0.104,
3.403,0.0278,9.18,119.71,3.308,3.50,6.28,12.64,,,
3.236,0.1420,2.31,314.61,2.777,3.70,5.82,14.14,7.674,0.099,
3.205,0.1226,3.90,335.53,2.812,3.60,5.74,13.44,12.746,0.090,4.768
3.213,0.1357,3.01,18.67,2.776,3.65,5.76,14.13,8.424,0.090,
3.964,0.2273,1.74,93.53,3.063,4.86,7.89,14.09,,,
3.213,0.1415,1.38,276.87,2.758,3.67,5.76,14.41,7.106,0.080,
3.229,0.0755,7.27,312.56,2.986,3.47,5.8,13.99,8.844,0.082,10.86318
3.232,0.0361,20.83,108.68,3.115,3.35,5.81,12.02,22.587,0.081,
3.205,0.0573,16.32,113.10,3.021,3.39,5.74,12.49,,,6.257
3.214,0.1101,3.95,231.67,2.861,3.57,5.76,13.42,11.495,0.102,0.88
3.229,0.0485,15.93,45.35,3.073,3.39,5.8,12.75,22.077,0.046,
3.246,0.0067,8.94,310.42,3.224,3.27,5.85,12.96,18.102,0.037,
3.217,0.2020,18.22,99.82,2.567,3.87,5.77,11.69,35.539,0.048,6.663
3.238,0.1516,0.16,273.49,2.748,3.73,5.83,14.03,7.783,0.097,
3.23,0.1076,2.75,344.39,2.883,3.58,5.81,13.59,10.560,0.083,
3.202,0.1150,5.25,258.97,2.834,3.57,5.73,13.21,13.291,0.100,4.194
3.942,0.2933,6.82,215.82,2.786,5.10,7.83,12.14,23.457,0.061,40
3.239,0.1648,6.73,32.74,2.705,3.77,5.83,13.26,12.059,0.084,4.366
3.214,0.1421,0.63,288.08,2.757,3.67,5.76,13.48,12.201,0.062,3.533
3.985,0.2163,9.29,64.33,3.123,4.85,7.96,11.61,25.417,0.076,40.01
3.456,0.0440,6.78,180.18,3.304,3.61,6.42,13.17,13.043,0.072,
3.5,0.0975,4.44,275.29,3.158,3.84,6.55,13.31,,,
3.966,0.1539,8.43,205.90,3.356,4.58,7.9,13.06,12.968,0.115,6.006
3.941,0.3100,2.90,101.70,2.719,5.16,7.82,12.69,18.026,0.079,5.64
3.934,0.0532,3.18,194.38,3.725,4.14,7.8,12.04,,,39.251
3.987,0.1673,5.23,135.07,3.320,4.65,7.96,12.93,14.142,0.073,
3.213,0.0754,22.96,33.93,2.971,3.46,5.76,12.64,18.903,0.042,
3.206,0.1341,1.44,23.33,2.776,3.64,5.74,14.10,8.028,0.091,
3.229,0.0621,7.99,297.62,3.028,3.43,5.8,13.53,10.411,0.086,
3.24,0.0624,11.98,289.34,3.038,3.44,5.83,13.53,9.801,0.096,
3.95,0.1171,7.98,215.47,3.487,4.41,7.85,11.59,24.788,0.079,15.11
3.218,0.1063,13.00,324.98,2.876,3.56,5.77,12.75,16.342,0.079,14.29
3.978,0.1093,16.97,78.80,3.543,4.41,7.94,12.31,19.528,0.080,28.41
3.97,0.1757,2.18,120.96,3.273,4.67,7.91,13.25,15.559,0.046,25.13
3.218,0.1598,2.11,214.02,2.704,3.73,5.77,13.74,8.118,0.128,
3.204,0.1499,1.03,74.21,2.724,3.68,5.73,14.13,8.356,0.084,
3.973,0.2420,3.00,152.63,3.011,4.93,7.92,12.56,22.296,0.056,5.652
3.956,0.1133,1.80,288.19,3.508,4.40,7.87,12.58,18.600,0.061,13.277
3.993,0.1852,9.41,224.61,3.254,4.73,7.98,11.58,32.265,0.056,5.898
3.23,0.0809,22.37,267.41,2.969,3.49,5.81,12.83,15.841,0.070,
3.203,0.1229,0.53,136.70,2.809,3.60,5.73,13.51,10.306,0.096,
